state,date,sex,age,abs,rate
Selangor,2021-01-01,female,30-34,6228,92.9
Selangor,2021-01-01,female,35-39,2416,54.6
Selangor,2021-01-01,female,40-44,1023,35.9
Selangor,2021-01-01,female,45-49,582,22.1
Selangor,2021-01-01,female,50-54,285,9.4
Selangor,2021-01-01,female,55-59,150,4.6
Selangor,2021-01-01,female,60-64,89,2.5
Selangor,2021-01-01,female,65+,45,0.4
Selangor,2021-01-01,male,all,42193,21.6
Selangor,2021-01-01,male,< 20,169,0.1
Selangor,2021-01-01,male,20-24,6320,24.8
Selangor,2021-01-01,male,25-29,19872,100.8
Selangor,2021-01-01,male,30-34,9011,80.2
Selangor,2021-01-01,male,35-39,3503,57.4
Selangor,2021-01-01,male,40-44,1497,48.9
Selangor,2021-01-01,male,45-49,716,37.7
Selangor,2021-01-01,male,50-54,452,30.1
Selangor,2021-01-01,male,55-59,284,21.1
Selangor,2021-01-01,male,60-64,170,12.4
Selangor,2021-01-01,male,65+,199,5.0
Selangor,2022-01-01,female,all,38591,23.2
Selangor,2022-01-01,female,< 20,672,0.7
Selangor,2022-01-01,female,20-24,7941,43.1
Selangor,2022-01-01,female,25-29,17033,158.9
Selangor,2022-01-01,female,30-34,6844,102.2
Selangor,2022-01-01,female,35-39,2970,67.3
Selangor,2022-01-01,female,40-44,1437,50.5
Selangor,2022-01-01,female,45-49,786,29.9
Selangor,2022-01-01,female,50-54,428,14.1
Selangor,2022-01-01,female,55-59,258,8.0
Selangor,2022-01-01,female,60-64,152,4.2
Selangor,2022-01-01,female,65+,70,0.7
Selangor,2022-01-01,male,all,42825,22.0
Selangor,2022-01-01,male,< 20,206,0.2
Selangor,2022-01-01,male,20-24,5654,22.4
Selangor,2022-01-01,male,25-29,18720,95.5
Selangor,2022-01-01,male,30-34,9511,85.1
Selangor,2022-01-01,male,35-39,4095,67.6
Selangor,2022-01-01,male,40-44,2000,65.8
Selangor,2022-01-01,male,45-49,1022,54.2
Selangor,2022-01-01,male,50-54,601,40.2
Selangor,2022-01-01,male,55-59,432,32.2
Selangor,2022-01-01,male,60-64,284,20.9
Selangor,2022-01-01,male,65+,300,7.5
Terengganu,2017-01-01,female,all,11623,32.41
Terengganu,2017-01-01,female,< 20,627,2.66
Terengganu,2017-01-01,female,20-24,3952,88.56
Terengganu,2017-01-01,female,25-29,4855,241.58
Terengganu,2017-01-01,female,30-34,1111,159.4
Terengganu,2017-01-01,female,35-39,440,109.75
Terengganu,2017-01-01,female,40-44,261,70.01
Terengganu,2017-01-01,female,45-49,146,37.41
Terengganu,2017-01-01,female,50-54,103,19.03
Terengganu,2017-01-01,female,55-59,58,8.91
Terengganu,2017-01-01,female,60-64,39,5.55
Terengganu,2017-01-01,female,65+,31,1.5
Terengganu,2017-01-01,male,all,10728,28.17
Terengganu,2017-01-01,male,< 20,133,0.53
Terengganu,2017-01-01,male,20-24,2190,38.76
Terengganu,2017-01-01,male,25-29,5076,139.16
Terengganu,2017-01-01,male,30-34,1833,120.83
Terengganu,2017-01-01,male,35-39,543,82.37
Terengganu,2017-01-01,male,40-44,301,94.36
Terengganu,2017-01-01,male,45-49,184,101.66
Terengganu,2017-01-01,male,50-54,147,87.14
Terengganu,2017-01-01,male,55-59,110,69.93
Terengganu,2017-01-01,male,60-64,72,38.79
Terengganu,2017-01-01,male,65+,139,21.1
Terengganu,2018-01-01,female,all,11219,30.9
Terengganu,2018-01-01,female,< 20,545,2.3
Terengganu,2018-01-01,female,20-24,3676,83.3
Terengganu,2018-01-01,female,25-29,4573,219.1
Terengganu,2018-01-01,female,30-34,1169,158.0
Terengganu,2018-01-01,female,35-39,529,128.9
Terengganu,2018-01-01,female,40-44,267,71.6
Terengganu,2018-01-01,female,45-49,187,47.7
Terengganu,2018-01-01,female,50-54,115,21.1
Terengganu,2018-01-01,female,55-59,70,10.5
Terengganu,2018-01-01,female,60-64,49,6.6
Terengganu,2018-01-01,female,65+,39,1.8
Terengganu,2018-01-01,male,all,10541,27.4
Terengganu,2018-01-01,male,< 20,137,0.5
Terengganu,2018-01-01,male,20-24,2083,37.8
Terengganu,2018-01-01,male,25-29,4998,133.9
Terengganu,2018-01-01,male,30-34,1757,109.9
Terengganu,2018-01-01,male,35-39,557,80.2
Terengganu,2018-01-01,male,40-44,292,90.3
Terengganu,2018-01-01,male,45-49,189,104.2
Terengganu,2018-01-01,male,50-54,156,93.4
Terengganu,2018-01-01,male,55-59,134,82.6
Terengganu,2018-01-01,male,60-64,88,45.8
Terengganu,2018-01-01,male,65+,150,21.9
Terengganu,2019-01-01,female,all,10535,28.7
Terengganu,2019-01-01,female,< 20,467,1.9
Terengganu,2019-01-01,female,20-24,3341,76.7
Terengganu,2019-01-01,female,25-29,4454,207.9
Terengganu,2019-01-01,female,30-34,1150,147.5
Terengganu,2019-01-01,female,35-39,443,104.5
Terengganu,2019-01-01,female,40-44,270,72.4
Terengganu,2019-01-01,female,45-49,177,45.2
Terengganu,2019-01-01,female,50-54,106,19.4
Terengganu,2019-01-01,female,55-59,61,9.0
Terengganu,2019-01-01,female,60-64,36,4.6
Terengganu,2019-01-01,female,65+,30,1.3
Terengganu,2019-01-01,male,all,10113,26.1
Terengganu,2019-01-01,male,< 20,112,0.4
Terengganu,2019-01-01,male,20-24,1934,36.1
Terengganu,2019-01-01,male,25-29,4854,129.4
Terengganu,2019-01-01,male,30-34,1738,104.5
Terengganu,2019-01-01,male,35-39,567,77.6
Terengganu,2019-01-01,male,40-44,269,81.6
Terengganu,2019-01-01,male,45-49,177,97.8
Terengganu,2019-01-01,male,50-54,123,74.3
Terengganu,2019-01-01,male,55-59,115,69.4
Terengganu,2019-01-01,male,60-64,69,34.7
Terengganu,2019-01-01,male,65+,155,21.9
Terengganu,2020-01-01,female,all,10631,28.7
Terengganu,2020-01-01,female,< 20,488,2.0
Terengganu,2020-01-01,female,20-24,3476,80.4
Terengganu,2020-01-01,female,25-29,4214,194.9
Terengganu,2020-01-01,female,30-34,1201,146.5
Terengganu,2020-01-01,female,35-39,519,117.5
Terengganu,2020-01-01,female,40-44,263,70.4
Terengganu,2020-01-01,female,45-49,194,49.5
Terengganu,2020-01-01,female,50-54,116,21.3
Terengganu,2020-01-01,female,55-59,85,12.4
Terengganu,2020-01-01,female,60-64,39,4.8
Terengganu,2020-01-01,female,65+,36,1.5
Terengganu,2020-01-01,male,all,10302,26.5
Terengganu,2020-01-01,male,< 20,132,0.5
Terengganu,2020-01-01,male,20-24,2205,42.1
Terengganu,2020-01-01,male,25-29,4711,126.9
Terengganu,2020-01-01,male,30-34,1690,98.4
Terengganu,2020-01-01,male,35-39,641,83.2
Terengganu,2020-01-01,male,40-44,269,79.5
Terengganu,2020-01-01,male,45-49,191,105.9
Terengganu,2020-01-01,male,50-54,124,75.5
Terengganu,2020-01-01,male,55-59,103,61.9
Terengganu,2020-01-01,male,60-64,93,45.0
Terengganu,2020-01-01,male,65+,143,19.5
Terengganu,2021-01-01,female,all,12442,36.6
Terengganu,2021-01-01,female,< 20,515,2.3
Terengganu,2021-01-01,female,20-24,3845,96.8
Terengganu,2021-01-01,female,25-29,5273,265.6
Terengganu,2021-01-01,female,30-34,1366,181.4
Terengganu,2021-01-01,female,35-39,605,149.1
Terengganu,2021-01-01,female,40-44,312,90.9
Terengganu,2021-01-01,female,45-49,223,62.0
Terengganu,2021-01-01,female,50-54,135,27.0
Terengganu,2021-01-01,female,55-59,86,13.6
Terengganu,2021-01-01,female,60-64,50,6.7
Terengganu,2021-01-01,female,65+,32,1.5
Terengganu,2021-01-01,male,all,10846,29.7
Terengganu,2021-01-01,male,< 20,132,0.5
Terengganu,2021-01-01,male,20-24,2164,43.9
Terengganu,2021-01-01,male,25-29,5066,145.1
Terengganu,2021-01-01,male,30-34,1834,113.5
Terengganu,2021-01-01,male,35-39,694,95.7
Terengganu,2021-01-01,male,40-44,305,95.8
Terengganu,2021-01-01,male,45-49,187,110.2
Terengganu,2021-01-01,male,50-54,135,87.4
Terengganu,2021-01-01,male,55-59,108,69.0
Terengganu,2021-01-01,male,60-64,86,44.2
Terengganu,2021-01-01,male,65+,135,19.5
Terengganu,2022-01-01,female,all,11254,32.7
Terengganu,2022-01-01,female,< 20,423,1.9
Terengganu,2022-01-01,female,20-24,3276,81.5
Terengganu,2022-01-01,female,25-29,4575,227.8
Terengganu,2022-01-01,female,30-34,1411,185.2
Terengganu,2022-01-01,female,35-39,645,157.2
Terengganu,2022-01-01,female,40-44,339,97.6
Terengganu,2022-01-01,female,45-49,253,69.5
Terengganu,2022-01-01,female,50-54,151,29.9
Terengganu,2022-01-01,female,55-59,99,15.5
Terengganu,2022-01-01,female,60-64,49,6.5
Terengganu,2022-01-01,female,65+,33,1.5
Terengganu,2022-01-01,male,all,9671,26.2
Terengganu,2022-01-01,male,< 20,109,0.4
Terengganu,2022-01-01,male,20-24,1824,36.6
Terengganu,2022-01-01,male,25-29,4315,122.2
Terengganu,2022-01-01,male,30-34,1718,105.1
Terengganu,2022-01-01,male,35-39,692,94.4
Terengganu,2022-01-01,male,40-44,306,95.0
Terengganu,2022-01-01,male,45-49,201,117.1
Terengganu,2022-01-01,male,50-54,132,84.5
Terengganu,2022-01-01,male,55-59,118,74.5
Terengganu,2022-01-01,male,60-64,95,48.3
Terengganu,2022-01-01,male,65+,161,23.1
W.P. Kuala Lumpur,2017-01-01,female,all,9866,22.27
W.P. Kuala Lumpur,2017-01-01,female,< 20,260,1.11
W.P. Kuala Lumpur,2017-01-01,female,20-24,1998,37.43
W.P. Kuala Lumpur,2017-01-01,female,25-29,3911,93.08
W.P. Kuala Lumpur,2017-01-01,female,30-34,2067,85.14
W.P. Kuala Lumpur,2017-01-01,female,35-39,874,53.5
W.P. Kuala Lumpur,2017-01-01,female,40-44,355,36.35
W.P. Kuala Lumpur,2017-01-01,female,45-49,205,21.93
W.P. Kuala Lumpur,2017-01-01,female,50-54,108,11.22
W.P. Kuala Lumpur,2017-01-01,female,55-59,56,6.25
W.P. Kuala Lumpur,2017-01-01,female,60-64,14,1.47
W.P. Kuala Lumpur,2017-01-01,female,65+,18,0.69
W.P. Kuala Lumpur,2017-01-01,male,all,12033,26.27
W.P. Kuala Lumpur,2017-01-01,male,< 20,82,0.33
W.P. Kuala Lumpur,2017-01-01,male,20-24,1525,25.6
W.P. Kuala Lumpur,2017-01-01,male,25-29,4722,86.5
W.P. Kuala Lumpur,2017-01-01,male,30-34,2905,93.91
W.P. Kuala Lumpur,2017-01-01,male,35-39,1375,67.81
W.P. Kuala Lumpur,2017-01-01,male,40-44,630,53.9
W.P. Kuala Lumpur,2017-01-01,male,45-49,305,46.95
W.P. Kuala Lumpur,2017-01-01,male,50-54,217,37.04
W.P. Kuala Lumpur,2017-01-01,male,55-59,156,30.44
W.P. Kuala Lumpur,2017-01-01,male,60-64,66,15.83
W.P. Kuala Lumpur,2017-01-01,male,65+,50,4.56
W.P. Kuala Lumpur,2018-01-01,female,all,9777,22.3
W.P. Kuala Lumpur,2018-01-01,female,< 20,238,1.0
W.P. Kuala Lumpur,2018-01-01,female,20-24,1928,37.9
W.P. Kuala Lumpur,2018-01-01,female,25-29,3730,93.4
W.P. Kuala Lumpur,2018-01-01,female,30-34,2103,90.3
W.P. Kuala Lumpur,2018-01-01,female,35-39,923,54.6
W.P. Kuala Lumpur,2018-01-01,female,40-44,401,39.7
W.P. Kuala Lumpur,2018-01-01,female,45-49,217,24.2
W.P. Kuala Lumpur,2018-01-01,female,50-54,123,12.1
W.P. Kuala Lumpur,2018-01-01,female,55-59,73,8.0
W.P. Kuala Lumpur,2018-01-01,female,60-64,25,2.6
W.P. Kuala Lumpur,2018-01-01,female,65+,16,0.6
W.P. Kuala Lumpur,2018-01-01,male,all,11766,25.9
W.P. Kuala Lumpur,2018-01-01,male,< 20,71,0.3
W.P. Kuala Lumpur,2018-01-01,male,20-24,1498,26.3
W.P. Kuala Lumpur,2018-01-01,male,25-29,4427,82.6
W.P. Kuala Lumpur,2018-01-01,male,30-34,2903,97.0
W.P. Kuala Lumpur,2018-01-01,male,35-39,1341,64.8
W.P. Kuala Lumpur,2018-01-01,male,40-44,661,54.8
W.P. Kuala Lumpur,2018-01-01,male,45-49,327,49.1
W.P. Kuala Lumpur,2018-01-01,male,50-54,228,40.6
W.P. Kuala Lumpur,2018-01-01,male,55-59,158,29.6
W.P. Kuala Lumpur,2018-01-01,male,60-64,83,19.0
W.P. Kuala Lumpur,2018-01-01,male,65+,69,6.0
W.P. Kuala Lumpur,2019-01-01,female,all,9245,21.3
W.P. Kuala Lumpur,2019-01-01,female,< 20,177,0.8
W.P. Kuala Lumpur,2019-01-01,female,20-24,1647,34.0
W.P. Kuala Lumpur,2019-01-01,female,25-29,3654,96.7
W.P. Kuala Lumpur,2019-01-01,female,30-34,2016,90.1
W.P. Kuala Lumpur,2019-01-01,female,35-39,891,51.8
W.P. Kuala Lumpur,2019-01-01,female,40-44,417,39.6
W.P. Kuala Lumpur,2019-01-01,female,45-49,215,24.9
W.P. Kuala Lumpur,2019-01-01,female,50-54,123,11.6
W.P. Kuala Lumpur,2019-01-01,female,55-59,68,7.2
W.P. Kuala Lumpur,2019-01-01,female,60-64,26,2.6
W.P. Kuala Lumpur,2019-01-01,female,65+,11,0.4
W.P. Kuala Lumpur,2019-01-01,male,all,11358,25.3
W.P. Kuala Lumpur,2019-01-01,male,< 20,64,0.3
W.P. Kuala Lumpur,2019-01-01,male,20-24,1385,25.5
W.P. Kuala Lumpur,2019-01-01,male,25-29,4312,83.2
W.P. Kuala Lumpur,2019-01-01,male,30-34,2765,95.3
W.P. Kuala Lumpur,2019-01-01,male,35-39,1322,64.2
W.P. Kuala Lumpur,2019-01-01,male,40-44,603,48.7
W.P. Kuala Lumpur,2019-01-01,male,45-49,361,52.8
W.P. Kuala Lumpur,2019-01-01,male,50-54,227,42.1
W.P. Kuala Lumpur,2019-01-01,male,55-59,161,29.5
W.P. Kuala Lumpur,2019-01-01,male,60-64,80,17.4
W.P. Kuala Lumpur,2019-01-01,male,65+,78,6.4
W.P. Kuala Lumpur,2020-01-01,female,all,8845,20.7
W.P. Kuala Lumpur,2020-01-01,female,< 20,169,0.7
W.P. Kuala Lumpur,2020-01-01,female,20-24,1682,36.4
W.P. Kuala Lumpur,2020-01-01,female,25-29,3741,105.2
W.P. Kuala Lumpur,2020-01-01,female,30-34,1736,81.3
W.P. Kuala Lumpur,2020-01-01,female,35-39,769,45.1
W.P. Kuala Lumpur,2020-01-01,female,40-44,351,32.1
W.P. Kuala Lumpur,2020-01-01,female,45-49,192,22.6
W.P. Kuala Lumpur,2020-01-01,female,50-54,99,9.2
W.P. Kuala Lumpur,2020-01-01,female,55-59,65,6.6
W.P. Kuala Lumpur,2020-01-01,female,60-64,28,2.7
W.P. Kuala Lumpur,2020-01-01,female,65+,13,0.4
W.P. Kuala Lumpur,2020-01-01,male,all,10645,24.1
W.P. Kuala Lumpur,2020-01-01,male,< 20,61,0.2
W.P. Kuala Lumpur,2020-01-01,male,20-24,1319,25.4
W.P. Kuala Lumpur,2020-01-01,male,25-29,4433,90.2
W.P. Kuala Lumpur,2020-01-01,male,30-34,2418,86.8
W.P. Kuala Lumpur,2020-01-01,male,35-39,1162,57.9
W.P. Kuala Lumpur,2020-01-01,male,40-44,537,42.5
W.P. Kuala Lumpur,2020-01-01,male,45-49,295,42.2
W.P. Kuala Lumpur,2020-01-01,male,50-54,151,28.7
W.P. Kuala Lumpur,2020-01-01,male,55-59,133,24.4
W.P. Kuala Lumpur,2020-01-01,male,60-64,79,16.5
W.P. Kuala Lumpur,2020-01-01,male,65+,57,4.5
W.P. Kuala Lumpur,2021-01-01,female,all,9539,20.9
W.P. Kuala Lumpur,2021-01-01,female,< 20,147,0.6
W.P. Kuala Lumpur,2021-01-01,female,20-24,1729,35.1
W.P. Kuala Lumpur,2021-01-01,female,25-29,4129,109.0
W.P. Kuala Lumpur,2021-01-01,female,30-34,1821,80.0
W.P. Kuala Lumpur,2021-01-01,female,35-39,924,50.8
W.P. Kuala Lumpur,2021-01-01,female,40-44,376,32.2
W.P. Kuala Lumpur,2021-01-01,female,45-49,232,25.6
W.P. Kuala Lumpur,2021-01-01,female,50-54,95,8.3
W.P. Kuala Lumpur,2021-01-01,female,55-59,42,4.0
W.P. Kuala Lumpur,2021-01-01,female,60-64,30,2.7
W.P. Kuala Lumpur,2021-01-01,female,65+,14,0.4
W.P. Kuala Lumpur,2021-01-01,male,all,11457,23.9
W.P. Kuala Lumpur,2021-01-01,male,< 20,44,0.2
W.P. Kuala Lumpur,2021-01-01,male,20-24,1443,25.5
W.P. Kuala Lumpur,2021-01-01,male,25-29,4795,89.6
W.P. Kuala Lumpur,2021-01-01,male,30-34,2698,89.0
W.P. Kuala Lumpur,2021-01-01,male,35-39,1252,57.3
W.P. Kuala Lumpur,2021-01-01,male,40-44,549,39.9
W.P. Kuala Lumpur,2021-01-01,male,45-49,290,38.1
W.P. Kuala Lumpur,2021-01-01,male,50-54,155,27.1
W.P. Kuala Lumpur,2021-01-01,male,55-59,105,17.7
W.P. Kuala Lumpur,2021-01-01,male,60-64,69,13.2
W.P. Kuala Lumpur,2021-01-01,male,65+,57,4.1
W.P. Kuala Lumpur,2022-01-01,female,all,9709,21.5
W.P. Kuala Lumpur,2022-01-01,female,< 20,156,0.7
W.P. Kuala Lumpur,2022-01-01,female,20-24,1528,31.4
W.P. Kuala Lumpur,2022-01-01,female,25-29,3782,100.9
W.P. Kuala Lumpur,2022-01-01,female,30-34,2115,93.9
W.P. Kuala Lumpur,2022-01-01,female,35-39,1038,57.7
W.P. Kuala Lumpur,2022-01-01,female,40-44,509,44.1
W.P. Kuala Lumpur,2022-01-01,female,45-49,274,30.6
W.P. Kuala Lumpur,2022-01-01,female,50-54,160,14.1
W.P. Kuala Lumpur,2022-01-01,female,55-59,75,7.2
W.P. Kuala Lumpur,2022-01-01,female,60-64,45,4.2
W.P. Kuala Lumpur,2022-01-01,female,65+,27,0.8
W.P. Kuala Lumpur,2022-01-01,male,all,11419,24.1
W.P. Kuala Lumpur,2022-01-01,male,< 20,56,0.2
W.P. Kuala Lumpur,2022-01-01,male,20-24,1164,20.8
W.P. Kuala Lumpur,2022-01-01,male,25-29,4289,81.2
W.P. Kuala Lumpur,2022-01-01,male,30-34,2794,93.3
W.P. Kuala Lumpur,2022-01-01,male,35-39,1458,67.6
W.P. Kuala Lumpur,2022-01-01,male,40-44,721,53.0
W.P. Kuala Lumpur,2022-01-01,male,45-49,404,53.8
W.P. Kuala Lumpur,2022-01-01,male,50-54,217,38.4
W.P. Kuala Lumpur,2022-01-01,male,55-59,141,24.1
W.P. Kuala Lumpur,2022-01-01,male,60-64,81,15.7
W.P. Kuala Lumpur,2022-01-01,male,65+,94,6.9
W.P. Labuan,2017-01-01,female,all,501,19.95
W.P. Labuan,2017-01-01,female,< 20,50,2.99
W.P. Labuan,2017-01-01,female,20-24,158,57.0
W.P. Labuan,2017-01-01,female,25-29,166,118.4
W.P. Labuan,2017-01-01,female,30-34,59,64.48
W.P. Labuan,2017-01-01,female,35-39,37,64.35
W.P. Labuan,2017-01-01,female,40-44,16,41.03
W.P. Labuan,2017-01-01,female,45-49,9,24.46
W.P. Labuan,2017-01-01,female,50-54,3,8.04
W.P. Labuan,2017-01-01,female,55-59,3,9.09
W.P. Labuan,2017-01-01,female,60-64,0,0.0
W.P. Labuan,2017-01-01,female,65+,0,0.0
W.P. Labuan,2017-01-01,male,all,603,23.33
W.P. Labuan,2017-01-01,male,< 20,15,0.86
W.P. Labuan,2017-01-01,male,20-24,141,48.72
W.P. Labuan,2017-01-01,male,25-29,246,126.8
W.P. Labuan,2017-01-01,male,30-34,111,85.32
W.P. Labuan,2017-01-01,male,35-39,41,54.02
W.P. Labuan,2017-01-01,male,40-44,22,63.95
W.P. Labuan,2017-01-01,male,45-49,13,62.5
W.P. Labuan,2017-01-01,male,50-54,9,43.9
W.P. Labuan,2017-01-01,male,55-59,3,14.71
W.P. Labuan,2017-01-01,male,60-64,2,12.27
W.P. Labuan,2017-01-01,male,65+,0,0.0
W.P. Labuan,2018-01-01,female,all,487,19.3
W.P. Labuan,2018-01-01,female,< 20,36,2.1
W.P. Labuan,2018-01-01,female,20-24,162,59.7
W.P. Labuan,2018-01-01,female,25-29,152,106.8
W.P. Labuan,2018-01-01,female,30-34,67,77.3
W.P. Labuan,2018-01-01,female,35-39,43,65.4
W.P. Labuan,2018-01-01,female,40-44,12,31.0
W.P. Labuan,2018-01-01,female,45-49,7,18.6
W.P. Labuan,2018-01-01,female,50-54,7,18.1
W.P. Labuan,2018-01-01,female,55-59,0,0.0
W.P. Labuan,2018-01-01,female,60-64,0,0.0
W.P. Labuan,2018-01-01,female,65+,1,1.0
W.P. Labuan,2018-01-01,male,all,554,21.4
W.P. Labuan,2018-01-01,male,< 20,11,0.6
W.P. Labuan,2018-01-01,male,20-24,117,40.9
W.P. Labuan,2018-01-01,male,25-29,227,118.2
W.P. Labuan,2018-01-01,male,30-34,111,92.5
W.P. Labuan,2018-01-01,male,35-39,47,55.0
W.P. Labuan,2018-01-01,male,40-44,18,51.1
W.P. Labuan,2018-01-01,male,45-49,9,42.1
W.P. Labuan,2018-01-01,male,50-54,10,49.0
W.P. Labuan,2018-01-01,male,55-59,3,14.3
W.P. Labuan,2018-01-01,male,60-64,0,0.0
W.P. Labuan,2018-01-01,male,65+,1,2.1
W.P. Labuan,2019-01-01,female,all,469,18.7
W.P. Labuan,2019-01-01,female,< 20,39,2.3
W.P. Labuan,2019-01-01,female,20-24,131,49.8
W.P. Labuan,2019-01-01,female,25-29,178,126.1
W.P. Labuan,2019-01-01,female,30-34,57,69.9
W.P. Labuan,2019-01-01,female,35-39,30,42.3
W.P. Labuan,2019-01-01,female,40-44,11,28.1
W.P. Labuan,2019-01-01,female,45-49,12,31.3
W.P. Labuan,2019-01-01,female,50-54,7,17.7
W.P. Labuan,2019-01-01,female,55-59,4,11.1
W.P. Labuan,2019-01-01,female,60-64,0,0.0
W.P. Labuan,2019-01-01,female,65+,0,0.0
W.P. Labuan,2019-01-01,male,all,625,24.3
W.P. Labuan,2019-01-01,male,< 20,9,0.5
W.P. Labuan,2019-01-01,male,20-24,150,53.6
W.P. Labuan,2019-01-01,male,25-29,261,139.4
W.P. Labuan,2019-01-01,male,30-34,100,91.2
W.P. Labuan,2019-01-01,male,35-39,46,50.8
W.P. Labuan,2019-01-01,male,40-44,21,57.9
W.P. Labuan,2019-01-01,male,45-49,9,42.3
W.P. Labuan,2019-01-01,male,50-54,12,60.3
W.P. Labuan,2019-01-01,male,55-59,9,41.9
W.P. Labuan,2019-01-01,male,60-64,5,27.2
W.P. Labuan,2019-01-01,male,65+,3,6.1
W.P. Labuan,2020-01-01,female,all,399,15.9
W.P. Labuan,2020-01-01,female,< 20,31,1.9
W.P. Labuan,2020-01-01,female,20-24,124,48.8
W.P. Labuan,2020-01-01,female,25-29,153,110.6
W.P. Labuan,2020-01-01,female,30-34,54,69.0
W.P. Labuan,2020-01-01,female,35-39,13,17.7
W.P. Labuan,2020-01-01,female,40-44,13,31.8
W.P. Labuan,2020-01-01,female,45-49,6,15.6
W.P. Labuan,2020-01-01,female,50-54,3,7.4
W.P. Labuan,2020-01-01,female,55-59,0,0.0
W.P. Labuan,2020-01-01,female,60-64,1,2.4
W.P. Labuan,2020-01-01,female,65+,1,0.9
W.P. Labuan,2020-01-01,male,all,531,20.9
W.P. Labuan,2020-01-01,male,< 20,14,0.8
W.P. Labuan,2020-01-01,male,20-24,120,44.1
W.P. Labuan,2020-01-01,male,25-29,210,
W.P. Labuan,2020-01-01,male,30-34,108,106.3
W.P. Labuan,2020-01-01,male,35-39,32,35.1
W.P. Labuan,2020-01-01,male,40-44,17,43.1
W.P. Labuan,2020-01-01,male,45-49,12,56.6
W.P. Labuan,2020-01-01,male,50-54,6,30.9
W.P. Labuan,2020-01-01,male,55-59,5,23.1
W.P. Labuan,2020-01-01,male,60-64,5,25.4
W.P. Labuan,2020-01-01,male,65+,2,3.8
W.P. Labuan,2021-01-01,female,all,625,23.6
W.P. Labuan,2021-01-01,female,< 20,31,1.8
W.P. Labuan,2021-01-01,female,20-24,209,77.9
W.P. Labuan,2021-01-01,female,25-29,220,150.8
W.P. Labuan,2021-01-01,female,30-34,99,120.0
W.P. Labuan,2021-01-01,female,35-39,33,42.5
W.P. Labuan,2021-01-01,female,40-44,20,46.3
W.P. Labuan,2021-01-01,female,45-49,5,12.3
W.P. Labuan,2021-01-01,female,50-54,4,9.4
W.P. Labuan,2021-01-01,female,55-59,2,5.1
W.P. Labuan,2021-01-01,female,60-64,2,4.6
W.P. Labuan,2021-01-01,female,65+,0,0.0
W.P. Labuan,2021-01-01,male,all,757,26.3
W.P. Labuan,2021-01-01,male,< 20,18,0.9
W.P. Labuan,2021-01-01,male,20-24,146,47.4
W.P. Labuan,2021-01-01,male,25-29,358,174.5
W.P. Labuan,2021-01-01,male,30-34,129,112.4
W.P. Labuan,2021-01-01,male,35-39,54,52.4
W.P. Labuan,2021-01-01,male,40-44,22,49.4
W.P. Labuan,2021-01-01,male,45-49,14,58.6
W.P. Labuan,2021-01-01,male,50-54,9,41.1
W.P. Labuan,2021-01-01,male,55-59,4,16.4
W.P. Labuan,2021-01-01,male,60-64,3,13.5
W.P. Labuan,2021-01-01,male,65+,0,0.0
W.P. Labuan,2022-01-01,female,all,548,20.8
W.P. Labuan,2022-01-01,female,< 20,25,1.4
W.P. Labuan,2022-01-01,female,20-24,161,60.2
W.P. Labuan,2022-01-01,female,25-29,185,127.1
W.P. Labuan,2022-01-01,female,30-34,90,109.2
W.P. Labuan,2022-01-01,female,35-39,41,52.9
W.P. Labuan,2022-01-01,female,40-44,15,34.8
W.P. Labuan,2022-01-01,female,45-49,16,39.5
W.P. Labuan,2022-01-01,female,50-54,6,14.1
W.P. Labuan,2022-01-01,female,55-59,5,12.7
W.P. Labuan,2022-01-01,female,60-64,4,9.2
W.P. Labuan,2022-01-01,female,65+,0,0.0
W.P. Labuan,2022-01-01,male,all,673,23.4
W.P. Labuan,2022-01-01,male,< 20,6,0.3
W.P. Labuan,2022-01-01,male,20-24,140,45.6
W.P. Labuan,2022-01-01,male,25-29,257,125.5
W.P. Labuan,2022-01-01,male,30-34,139,121.3
W.P. Labuan,2022-01-01,male,35-39,67,65.1
W.P. Labuan,2022-01-01,male,40-44,28,63.1
W.P. Labuan,2022-01-01,male,45-49,14,58.6
W.P. Labuan,2022-01-01,male,50-54,6,27.4
W.P. Labuan,2022-01-01,male,55-59,5,20.5
W.P. Labuan,2022-01-01,male,60-64,4,18.0
W.P. Labuan,2022-01-01,male,65+,7,11.9
W.P. Putrajaya,2017-01-01,female,all,438,16.97
W.P. Putrajaya,2017-01-01,female,< 20,2,0.1
W.P. Putrajaya,2017-01-01,female,20-24,76,48.47
W.P. Putrajaya,2017-01-01,female,25-29,220,223.35
W.P. Putrajaya,2017-01-01,female,30-34,73,58.49
W.P. Putrajaya,2017-01-01,female,35-39,30,36.32
W.P. Putrajaya,2017-01-01,female,40-44,23,88.8
W.P. Putrajaya,2017-01-01,female,45-49,4,19.32
W.P. Putrajaya,2017-01-01,female,50-54,3,11.81
W.P. Putrajaya,2017-01-01,female,55-59,3,6.88
W.P. Putrajaya,2017-01-01,female,60-64,3,7.75
W.P. Putrajaya,2017-01-01,female,65+,1,3.46
W.P. Putrajaya,2017-01-01,male,all,478,21.02
W.P. Putrajaya,2017-01-01,male,< 20,2,0.1
W.P. Putrajaya,2017-01-01,male,20-24,45,26.22
W.P. Putrajaya,2017-01-01,male,25-29,240,
W.P. Putrajaya,2017-01-01,male,30-34,104,
W.P. Putrajaya,2017-01-01,male,35-39,41,147.48
